,summonerId,summonerName,accountId,puuid
13,DhRToHBhDJmC83LkW3SntI8IwGZkDe4auAPJzvnt-qNXi6tt,miapingorff,r2D3Av5tCHjFzitcALh489bse19Ud8GBfuyDoxRyEEu9QAllrV_2HqDR,dMwx1xm5R8umHEf4oor3VUXQsdWnS6U90987vwKoGxd7dpLHkd5bNG8_XtCLU5rDoUNdCtBx2HhP7Q
14,dqveJ_b6KX7b7T9bfi9Nk3Gzr2X0QRLO6ZY37iDrEc8HMRlO,pTxDmHilda,cPQ55EO5HHm3if7CiUHcXdfVsL5nP9QAibfxHJTVvs1p0enqZVStAWeb,ekSMjt7jXQUmKEC1si10W1sy30f3z05t1P8ygqKR26jz4zY28_A59DdHbS5Ihhj1FZiZlhEMQOPIhg
15,pUTDukZJ4Y_F9bdx6VtHSLUQ2sIuJoOZXnonPUBRJsdtvqFD,madmastered,LMi9SyX02C7i0iWw8OPF5l7MFwV_-cq6LV2A1yfmGiotDDsUh8nFUDnN,v_d2ZKtziuK0pL2nT8DR5CbriIhhhUlz2Fs1PW6NWuUz8H0jNhObxuWLn257xV5ILvbyaXEKIaByOg
16,c_eum0SpR1QD6JS62gUzTbK38_l2uQl60n3E5kdCs2QZYA4t,mZxLpJDeborah,JiXwEZcJxOGlqjsJZinETwxrOZA_qcchlzJ75KbFOAwAj0MNh_03b5M8,RGFHAdetPlbips0Wo8Fn_DCvtl-Ptb7sHkwg8lnadiVm_5i6mHe16pqgvkVTBEaSVGm_FT8qCiFGuA
17,THwIRam-sFqi_D26e4icJPlrfE5W-Ubohcae7_1U-yfDm5zh,BEYOND TERRIBLE,YkJUiLDrl9TskZwt3pC0mkgtMzHBB0HWJk2jSUHcepgpEPzZo71udKiH,PyztgrnE4gNL5k_JN431LRXH81B5lBjTYqfBEOBZEezanev6cSqS2cBQhOP963LYY5U_2Iq5mGoY4w
18,Y2q8p4_Q6MIm4C7OCLhQG8wkVxFSUCuxkEO9wpaR_eWuMEOW,god fo plastic,XbBa75AIWd17dBjoLeYbhW1EsyJtR0QgyjBPMje4DhrMhh-Ky3XzeHAq,iiPKD5w7oTcHkccPwLvdJLGQrovFNKPN0Joy3OoJDqfE4zYuK36vwe3ibH3WbHqoP4uIfVAvwY29sw
19,2Q_3cnZY2pcqmFfaYAyReHuNhXGQs0-w1DABU_FuJnHuFlXh,Cynthias 3,oJn08ShkMXP68GHPZMHPeY7AaVEcaOjlv3Ycqs41f6oKQmmyuOBW8HcO,0BubQINofoyJ3e2gBVJJoGR4XoLE-9tJ1VeYCrmU33VERBOb3PAu2AE4LF2Q9h2XUzBUxvzv4w55lA
20,9HUjgkhFVbuZ_iE-aZLaWoDaajJFCpthuOFrpN-I-0WpGSIs,Drogas y besos,jJ3Jn7UTmh8g_dhmZPPVt05Nj_stfaK5WBSqWaIjpg6V3fxP17t-zKxZ,5BbBejiXE447yl7IDA5IXwBRzIpl2xIJ46xuYRtQkO3yuaRiyFDL4mm7IY4MJXPWFfxyvxhLou3e6w
21,HTmllw07QfrGvfAzXdmasR2VD30O7vnlpnOAi4bjRqhT_nMw,AlvinoOu,rR_MAaZTAq4YSMVDZ2ZSlWih8FXzc2TIEG-kiREAPQGW2XTGBP_MaVog,KzD_j0gwnrt9yr5-TCYbUrvye-nqXo9KkaqznRi9_Tk7QQ5DJe82bdkOjq-cNEBfKARTQyYKdYIs5A
22,xpznfcPrshyVvT6UQFnEg11mvMN5tnDiVe3Ya4bsOo9tveEB,Ranged Player,NIIPONIkThyhsR1YdiKBtraxZ4ygss3mCA6DY537bp7SfUpNrF8a-0EE,-1Ck-7jlQVB4hK_2LHWi0dJT5v1-ln7UjkGhdvsb4vt7qrJ2IEQnGjL2KD26XQeJQBsZurcnVOG3hQ
23,MLHhik0xZHWGOfODZZYeUrUY3tauqM0q4CLwpiVu5dwiJhLN,ALPHA MAlL,lyqud0QfuAtXq36lqTfMeWvrrIbPlN-dK9ng7yifnbqCNlQDE3jk1UFG,iy7kMlkTbpdAjDFUnRQAieOgRbOiD2XBq0_ZFx3t1eEhnrlrftsgu0jp6bNV9teqxXLk-ZMhgUASeA
24,8d-WaPRjfuenRV9_D6CEtwNgiUgBPP6m4UvXI2l6JSUTSIy-,no ping no type,CqLz_OgXK8ZO8d1xCOeLYGSQ-T2qafWk6GZF82UdlP7ZVvv_s0A2i19K,tsAOGqm8-gClXJyEZ0bEAfasRsYus8JDbU4js7L2dJj2km7RYG5auYJXyryyV7GraeIfmUf3ZwCLkQ
25,EVahnMlM2W1yvTfsJwlib6aQi0WZU9Nz0oM6aKKMYIObCshH,vKcEjJTyrone,GLj4Jb3eR6G0CSmdmygGvpN_atTTxWfzWcT4PxgK9xpEUFyvvq8slTPA,_kp46E_CW-LlRAnqZXwnercZBhMISDVSv6RGxzhFqnXr4qgZepfuXmr5ZMaO2yU1BGfhxRMwsfy1xg
26,fvInvTrvYNS78RowMPbLDyrBYFkn6DwXMXvtw-3h9udHeilf,jQRoberta,ieDEngvaRLkLv9QNDNF18cFmF179_KjPSMTmQNMa7eXSMYuycvhoNkTz,0dKJ37bT-g-vVeCPKxiCul9xD9kotGmEEez5TU42OODfsimiy_yU8vM0vnvvJytBHgOAtXOlXa6a5A
27,BWw_QBkCGa5bRim91qVqR4Fv2zGn0MviQjKhX008qrIeqV1T,SugerRush,-TItzRb_ecL2XGQvb_qrRKMJtBE1mOdm2Swx-ovN1ZpsVA8YoI3EI8Al,GgB04WFmRyLqkzCdSKSjwNuWeb6tdoKRHNirUUCL19QZnfTQJwrPGg86c1YbaKReENLMa-cGvmS0Gw
28,Yfqh3kvZRJZv55zizdmL6lnG-FAiZHOI8IQbodNiRr1rkM2y,10017771001,5lM1LGrs0cSzyQD9vm5eKwk7LOv1YNWeL7CqOYBrGE8qOnP3l3MuJM9c,HdGKhD5Z91MjntfPl3eZwNK4v7RkmqzPyqJNCn44jJufBZgsBh8uHIWnFSDMyRS5WlnbZIs_mzMlCQ
29,MMeGWg9GUmaNoSHB2E8RM0eDFEa-RO5zXDewk523e6V1Mdkc,I have 99 Slayer,yM2WEtPq0jvN4HrvG4ZQCX6yeGZ626N53QGdOA_J9HnnHSyvg7Tf6Uv9,nYirC9Crx116H1SaSQwjd43ybZkGFGi4SnbhdiuuQmmipUTjQ6IEU-nC0fq6H3TkZYqD25MsY5Tyfw
30,m9NKKm0uOZF4tKJ2zh87eFgZHxiNjYM2a9otywxPm-eAAWBv,pYtQeYGriselda,gXIa3lE1xlsa1479x24J261vUPvdS40xR8lhkmw_mZ6jjUfJjk66iD3j,dgzXMs_Ki0UgChNPcbrgl1St726lpTeW9ozREox58gJ6ODRpfasJZm1bF6LEMrN6F6LqCu6ocS_aZQ
31,tvX36UnTCk4RCMIzB_JsHOkPjUER2F51YROhKbLBSKwpXwpL,SleepiNeed,ZMGr53isDJKXkMDB6kP9rzG4hC-mNB9K5khTa8e4kFF_KuEajwtxm6TX,xi1KE7uyAadaWz82vNLy92jolCBnzahftUK7eLigpFaL3jDPFxmA2ym4CNBTof17BjGutcBGTyFAOg
32,-dA0ABPLqNKFKRZEQHfxjoe0k4vu2Uznl75es1UtIUSbLwCd,SWAGLORD PAPI,T-6o3P0u_Eah5AnkUmdoSq8IZsCeNhrszLtQmf9A9gFPFvd3UtjQa1cQ,bxhL3Sj9_1olYsLCYQm0NF6Aqdgq6ZUHdWK-4XsCwXg2ddK1lAYYU1PrlO6TmyttUnSsXmGgom9thA
33,nZn4Egq_l56QqNmcscxSxLmZs_t4Dno9RXjuo1fCsD2HnxaD,Dont Ignore Top,M1ygtNy2hL07XDxIxvRyKR3D0A8Aiv27Ke4cQPErreYlcMpHCVL0eP_S,hoO1Rm3k_Xy8dDujtTR97H65-tZvyLYU3HkDd2tyKhjQFfAf4HLKOlEPDvlNpsr_cTFJVrUKXJLK0g
34,H4vqMuAGBndMEwBcDLdhH0O4Wxru0g0xKByO52Rp_50LFQN2,kRkGYork,LpJ9_54InRg64pEhtzroTVLD76BAedwgF7VAFV1CvFSpnAx5yqPcu_uF,skbDbaftD6nVK28nHR4I6Hj-MQwRJ5i8HyVz8iaI8MZTlqYJt41Md5lAgxktSGkbE2LPgVVbkiz-nQ
35,K71wqbu11LrVlfCpldAQ8Y-xo6qBbESvFHquWSZrfV-k0sXq,OswaldqWdQ,LtsFDZwM_qEC6_QtQvPAN0SRgOj8Ws0URc4TCTPLAAMsOIbDfCToeVx7,JqQgd4c6-m6vOOUa6-hp4e3NFbEGqSDi8YpgRje758B_ZYskX_KI85wOxwhX1steLC_HByN4YKGLMw
36,JCFGiURrnh0xZxKOAbu49WLUSkwWRYJ8HqmWlkgdsRs-fAaQ,Tylerˉˉ,Wr9oWhVFQruotn8Y9A06UVexKsV1CBoRGMcySCHnygPkbmsmFhUp5VEL,LimpQzmC0dkOi2OsdDZReUKrHwrC0ZnmV_8S88Ej8vjt4dLUMkt9V4fkq7tgyr4SPHcuSu2ReMBksA
37,Njm_PV9fp5GxwV8hqXwvtnv76l8OaINHPg4JqK3bqW8YCN4c,wMerlin,CRSBmjTT4UrpbW-2TAKfINXGKAYNYGUilggVAL7-r-fBPEgu1jOy-iQC,nOFccvUjfhIPXHBl1QCEBAHDGclXEQmd1lVh88redDETInbUrnLMFVgh3NIHXBkVscPz1NWGsviDdg
38,NVGYPnKk5Jo5HXaj_j14bfOuWSB2Fr78r99HBq-MdckKKga6,PMforEBoost,Vwa3_sZdX4Zm36ZUg5wyoUbkmdaun5mirk1I6NMaFS2ZoY2TvJaozM2x,23JaKZ3GttUXaN16I7HBMwdSkiU9u8ernpUTS-OxPPaYcsCAaVBpuw8-Jh4uR136rrBW8sZ1tcF2vg
39,b8H1nlc1J_gdkfWRpliu0NPMgeYnae9nWSUEC76rAhLN29uC,MarshallfG,o0SQpErcEuJ5ij_Hh_ITOwsLraeze5_llBdCh5qDcb9GQORzC5K9mIC1,4Z9gW8LOqOxAAGN-xFoC7fIeCW1bJGmnLy2t3cbOacO9WIoxg2pb5mach_iTg7mAFbi4TUABS8pufA
40,OjQrlk283Fizr-gwIiLr6qb_9GTdDCymOqzq6Fp5WqMN9b8G,Ego Defender,3P7vMjG2xf4n3lpGsbZmul2fOR9EHY92dhV5B267ZpeU-6QW6TdKv6uJ,wWbHpL29HFu7SVnySHZK3nGwiKX8uOEJe9CtU9zF6UMsYu3qWQi6JlwkmgNzqvXsLLaBxdqluHSCXA
41,pQyDlUS3489bop1aoaiIfPNwXZaeDU2N714Aat65G48aMLP3,iDope,_xEXo5mu0qAiD7lT1Dl3ne09EcMbkkz7ypTgn_76PjRDl8XO8rQPs51g,Kl4n6oP7559-RYuPcX-Hs66VOAKDRs4-qbiyw-Yr90RAqTPPz2gnm9Ru10-_1asVyivRG9zIy-EqSw
42,O7XkU9FUJ4N-tQyoBxZDcOlDd9bvNqLITlXbuTSHWebe5jxy,AngelodLxWuF,9VlMtL0sHA_IMbrcn4FC84n1ILSaEDpXhFaOOJzVH-giTkE04ab5cmkR,rF7SDNOok6PHbguIaY0b3eAiMu7-MU1Jw11oKHjeGpW15Mohpalpyxkwxkw6l_-pXG9ro7YTagfZOQ
43,MOPSd7lFhCr88WgS38ivRtzmpLTlGQ5TM2mmTNwI8PovOa7M,Smurf in NA,3GBKI2SftLmjYgmvKbPP4ZgC55aplZQ2VoyQrv-tq6pr5Emh-KdUqIsO,0Smw_ejj7mPVCRb-d8Y8caIm34fYzi5nZYPz9frRqGaOxAAGHSQgRq6V6GMJSBvRQ44IpbSxd3BFpA
44,cqg8IeC8IxqaMnDIP17w2bKDed2ICb6k3xGOkf4iZrmtl8_D,ismellreallygud,T0ZCE_irgCU2a4npgWVqGj_Jc8mr6dwUoVXZLWEThi7zOizpmZtSZiNw,2Ta8aSb2c097EjofzHzP4J87d0U2I6Qpv4er9DJqKRCGza709H4o02PDWfoYqfN2hhcVjxnvYDShMQ
45,J-UA9-1BkrRJbPJSx99NDQQnqDBAFQXmmVYlOus9nTEQcIAe,Bingsoos dog,nNBha1Vm-nBckhEjKFnBsA4VtU9qeBLJMckMEuIsem_wb8SXHv_6KAaB,FNoOWD1nlBrVdH5693u5gSYrEfascr1VNOCLQUiQspY42c04yvNeHzygeCLf4v7IyyydoS1BmczYOQ
46,NluxexQhoqxhkryJbMePn-kawf4PGxAOG83uzvP837QIAMim,me r poop on u,BV2HY0D-nUVAY-oGg2VvWHiQIYKqT4mA9rCq7Q59LOvRRv80ekFNFxKl,-6CGdHBZaJYGKLQuuNgwhUnOm8zLf0iSZ_FVA30_CTq-8js0S3Yftw-KBhY6_nlodv1Yaq4Es6NaLQ
47,QUbKeBoCpgLoC1QCX5fCcJFghAv3O3-bfqmFTd_bgvm3uFWy,New Seed,11D2wtD4Fc6QNBCy1Uyc9HdheJH8baOBjKOVqQRdHAXAIEHHq9Cz3eqH,3b5_vZNLhSZElePY5B6ntCQXXk1ifFSZQ8K8nBwkE98WBU-lwTJ7exFntKdl8rNIQtAgeIEAK3CKEw
48,z7PrcEnQHciXTArjzu1GMeTwt8g0WsLKBS5utw4CncEqCwv5,SBS T1 Faker ,uEcT0hBmwFsMkTDbYXoJAKdYmiE8_LoHRgfqaCaQlTwKhKpA4E0kkoVp,Vpdx8BtR5K5w4xi_26qIp6S58TWP-TA-67-JbW2VAGuDmuMRY8xOd-darI2PvNuVMVCaQJSbd2KvGg
49,EvFnQN4Gb08JeIn_tMbUnrTQkXgo08Yh8nAaD-sAcTfFAwS5,Ysodarrodd,H0WAm4C9FytLL1rniaJpuyLDiYf_ARydqgb-KRqYF_vbF3VwTWBzs2hn,F9Og5YW5FK-70O6htxsZwUPuDEq40U9MVROrzZY2NKfvnzr1aNwEK4Uq8HHM4dVStHassjLgZacZqA
50,M4_TBodZ4rRHIgLcIeU8W5WjkRS-nYyVgD4NDSMkObi1fDaf,ReneedWxTx,7wnam-2pqTNQfCrneErF2VgU3TGrO1lUegybyLLG0KSG_U1foRxwrYZP,RaesV-G5BK58GAc6e2DcZ_IrnAOlvnqpJv56OdM9SNS-4YJUPUSY7TnJ8UpNR9nArQfiQyUxVZwWFA
51,J29dCA0erbFc_O1M4cJftJ9nPh1qcpZNFm3HCEwJbc1NiGt1,StanleynIvO,JkcvaQhK8rDjPiT8jWchpxrpJOqhzn3bo7gZa4rm6afNP-djzglfkjCv,1VWVQy1QCx-6q0xhCPLqydXkDXdJsQpKAjVIzPgEGeuTmmZ4KxHbTMQQKIVquPxSVvylCg_W_ZIJiQ
52,ei12s3bBlda2Pf3SKPcxxpDcWLUuhCYI_0VNIqFtHKWAyg9N,RosalindfShLzO,YdB2vw2UTDGVdepsFSx9WqUBS1LXR1k2eAX87EfCvrMUm5_cVJfDmS1W,XNDeIY_XD0aw6p2f-sMPIOw4he6Icqkbc0TA23wlFkrfSA2LT8bjnzjkF0Tj-MxX_tLyzjID4OqA4Q
53,Jc_PLKUPG-5UrOY07ISNmTK4BQ2m5zf225-jJZJH-OUSQQzW,BigNuttyPlayz,2LJZxKbGMWfun5nmfnq_5C1Fy0wxFDRMdAneDkbX3qSaFpY7OfK1lln0,Q0MoEQ2bdKn7fdVWsgw0QUfi6DrgVThlo810vZ4rD_1Wt2FSnBAurpHocXbspAJaRc7riO25qlb5JQ
54,xdDVJuOiNXJWpfPd0xfE54Goy1FPfvn8z_FULysAA9nffQnM,17066,8IfNHXfkMPcrPaee2jke0mnQNsPJPEX0dMLMgqNcn-JZPPDCqdfzOmuI,M-kUceUqwlgFpF5HErizT6zHWQhnW6St_bDGC6q62t90zvYgcusEHLZDns0y-uOB9Pmvj7kc2H2bfw
55,o9977nRqHTPOVSusShuIPrXL02aWAqEA3u0nKxgeUNTCNLYI,MichelleQeQ,P5K9txgYqv11MyGIB1wUzKLBCLttCciKsIpW-Df9vRT9xXG1WMX98hHc,w54VdOPEOGEbeizdeDVhYEZ8ozniT8Zqg9xTiDOcryn4s_NXIxgLEf8lP4beUbyaS7ko333gEiyuXA
56,Jf_vy8l-CqBF3A-emp030IM5wKE6ZZJAnkCDopn3jnhHEsTo,19 1 13,9Jyr2_JtCj5qMYW8esUO1rxoOq8ixuGzBrEsmqJLGYimXkYTkYSGyCFG,Pmw1BtKfg4OQWkbmLMqJKgiaE73GccjuIuxt2L1YLRDSXutGeX2_yzEO_1DDnACQFoAYJCE7BOriYA
57,MZ68AMuvNaO8HHlDPs2NTtr8SbA6CuRf7ECbRFQxJM_tgAwJ,HowarvY,AqB5alNk1Fp3Y6grN-8bQhPcbceLdch2zHpVwnTMspUdbhZUvj9TqUK3,DFlZS8tJ8oPO_Ev4hvPbr2ZTymfdslhSDP2zV92waYYf3tMI7c0nfQlkxaY3rmRa9WKCI5lr_UkASA
58,EK5SIPocRtBoDOJ9hjuK7Z3bVvPseU20haglCMtem6fodIK1,Żanmato,0xVVzSGDF7AkX3n2ZHXADGfYuj97NN4zY6_lRlqtmOdko90MYQNTok8U,IO6SlHUBFbIkHi2kL58jUetm5eS6iH6fdkF6kuZv8aF0AlH-pmZ17BEy_FAkfvBeTpKXL1JXwTZJjw
59,6xL7LotXNjy-2MhkP2y4ue72oraxmaswVGskNE73XG752qwN,apply basics,NqszcHR_ALgApgeUEFx09AleOMsZgAay05KJfuYe5aSQMn_z5CdvMWhc,oV3SYDqubEjoOWYb43AbPkQ4QIwhzE_gOYQUnQe02CMfhtKGGCYPdFY9mG7JGzZ2kvbn7egJVeNUvg
60,dP-GFWl1ysqyEKdUfx1JWvxT3-NuGqP9kLF_3Rv7ufKtt1Y_,Høyt,HxBjr0PGSWCqlVkb3FAPj9mpmOEpZh1x4FDR4qti-SkfsevW0sLZB6bw,lA2uMY1Yk6ugWPF5pUMuWvd0oR8hnCvH8GHbSTDMWnPgTTdJQ_OVseL0WxRKbzgGJGb-e1ozwz3fqw
61,jpAa1kZuhHIE5ugueIG6bVAwivMf3MBmzLjSeOpKvnnexq70,wwwv,Fin3AAXAAodKdlhmD3MsaRQOT36e8o3H9wLwJqo6vqyhAtiLerw3r_UM,pqi_SWwjTXRStTVCqg-U3lLuKp1aNNbWGY7NctPoOfq55kDmdsxEsNNV_iA-XasCEZSiK1PTPoefNw
62,MhBmKQ3KJrKQsJajpJulLy9LK9M5l6HVQUXGG2B0aGD1Zxuk,2st,nmfaVSb3EB6f2yg_aNW8npu3EQ286jFW3dTCRCpwgyK5hOGRpmi2ablS,NWgC6eP6dyZ0X8-_LfznC1vrWUi1cBUlnS-ynlQtWaAR0Eo9wHA4rvvOgOI-QV550yaqy51AgvEqew
63,YgJly390U06VDWAVARoJ5MCe1uLj2h-FUc5Yan1QZ3UELpAw,cho gath dude,nuYqqclw49Rs3e49QLqcYyrsjPmuIv5Sn1qyo4bpYGPjmOfY-t6GbyXj,q3RbWYoHnIdH7z7EOKsXnuJSccxw3kymxXsCdLf3CnncMY8C1olcozFwuNol2CzQ-cLUS-6oevlveA
64,3yFYuDT2IdK7XK8t9V01jnIVbZsfR02cZ7yBh1sCGEum3smk,dont be upset,elwtsX4S5ZMc524418uRCjtccG5Zh4uyejQIDJfI7tdhcogbsewRCWpi,hzhvq0r4p2xqaTylv_Xl2fV_ytzImohkeS7wqoccjGhNZ3sunwvRN5U6cQuohaDghY8y7OnSP8VSsw
65,kx6jDyeEoWvkRUrgDGJrkrbtvIAcHA8S0PFkPujjhekb4bSC,auto and weave,qzhM89zwdgRLkWRlLv-RUfCfgjcxqc7DzZJmG_C2kaygDtKcXCStWwAD,qGmNymzoz52tlTTUdsr5RLvBqr-kcVyCsQrklktTS_bitXRLyLtg8mTt-Isk-FSNqnymbLJiklqV3w
66,vYDKewIGT_RmR8gp4PTc_niKu9EDejnPRaIrf4WGeSJFyn32,taliyah abuser,no1OB-ZLjB6qSen8JeRxNDMsCSZzkKqp-KWgsoI29UcVB8b3fnwhRFG4,lSo7smyNnmzdM2Srv6CZUj4RiX4gHw7szjED8s5oP6sPmG85ZIOl5HjX0e9wZ2_6VxVERv98qDWYFQ
67,bA23BePBPk1QNqprQUux_xuAD34BYvZW5PWyWYI_6Daw6fXP,RobertaUeT,PLgmGFwIc2gK1NPBzG0ET-n0sfd-xKgzL5Cq3kEeNFoughCItXb0d6G3,85CPRI7M3Upkm9WGLK5Klo1SUpmYswBYM5nQqKiXtuTY4XkzfGu9okT7l4XDPNRj8l6jVRzuuZk5XQ
68,Vn57hKdpxYLIKBXZ91h6DpJYL9hwzWPqcnSL-hWnSduhTIdk,Chomdax Son ,2XqjgcoxO8WHkabikYDjUi9POmlr56zUBBdkbsV3ha8JtLpo6h_7sCwf,GpBOkcC3Uu3jV2hXLtNmEk4iNEvNhuPwGUqD6GUUzXOQvVRbuGUL2fymg8xAFMkeXQtEOcvvpppSYQ
69,QOqe4xFCECwIOi61naPWlDknq57Wt-INxUJEDCkyWTLU1I-6,Bellatör,PWz3nOtL80plDzkAKxwndhvBiqw5UuevPGrE6nlJaMg4uMh8AmTwnlb9,QkS0L3QeoJVWm_4zy1zqSbTWbPwNx1KzZBEQ9FRNr9XKmX6IAYvxI2q9EU33Jx5pH6wAlNFkoTGWIA
70,VwiFw93Lf0QbtKPtPKWnvugQJVFozDTfLIxDY0LUIl4JdB4Z,NigelpLq,e2BI5Bf-gDSyGZsa5k75fz2_YPZ57sLA_enDK8rKcvnpJTeVbcrTnmej,APm18D4s5tFrTPZEULVU2XwVCBNTxNTGGfSPDsBSB5j_q5rn2f9RDpVV_EH-hzyjqsUKuDPpG_leWQ
71,er1kalsLvQQ8bgrOBXaaR5bXvAUz5My_3vx9LHIwmLBh1e6Z,AnnasEboy,EnCb0Y1K12R9x184VRhdw8yezw4M5XB3FBFDGuC78N0hiWIyUrvk3Rd7,z2Avds5r_hnpuOVAvKLiqIr1v9n0tWSRd_Ah8yruw3MS1e7mrG5-zpreuNNYFfxdB0NsGXrRvu3veQ
72,TdIxhHVF6VuTnf66NUlciFURmOAcp1l446r4PkHvwr6jpAE5,Coisini 11,WN1PDmBcnvtJLzxNUxpUBn_I1T5C6j10hY1AT_eKAjFWoBfWCQS5zSyl,tRmPD9LNFU-nkqiye0XqKR9e2r_u9Rd_C_OIL2HicogpLl9Ga_-qXoUAb3JiggeZtGKu72TvMGRgUA
73,utuTgVfSxy3slWDWwS52PzJQfOTpiIOQiKtaBCm4OiNet_Is,Purl Luck,fFTbxiIdg8vnLXfm-KtcqOxJGpPl0M38J37BEP88bVQNkuZyJBj35W2k,XwFU_gVnoKck7cyLRX1OIuuAac3vDYn7i6g62-WVn3iSnneWuALqQUseVRJyN6hIz6DTDQKqlnJLIw
74,twltaefpI1IteNKfHh_CxRS26cfExN5kTJU7fIXdlnm-1L76,used condom34,Yd_x5F722h5raeB7IfWtGUBemgBK9uEypPO2BOItNssnaxwut4au9hSu,3crwt6OsluUIo1GEHts8g6kmql4RjOS4E6ZNgQ-EpkEezF5tLZw8-ntuHYClfksddRQuibjWwrcCeQ
